subscription_id,user_id,plan,start_date,end_date,mrr
1,754,enterprise,2024-12-19,2025-11-13,199.0
1,755,free,2024-10-24,,0.0
1,756,free,2024-03-21,,0.0
1,757,free,2025-11-02,,0.0
1,758,free,2024-08-07,,0.0
1,759,pro,2024-10-04,,29.0
1,760,free,2024-10-05,,0.0
1,761,free,2025-08-23,,0.0
1,762,pro,2025-11-16,,29.0
1,763,free,2025-10-15,,0.0
1,764,free,2025-02-27,,0.0
1,765,free,2024-04-12,,0.0
1,766,enterprise,2024-01-06,2024-06-29,199.0
1,767,free,2025-02-20,,0.0
1,768,free,2025-05-03,,0.0
1,769,free,2024-11-24,,0.0
1,770,free,2024-04-01,,0.0
1,771,pro,2025-07-01,,29.0
1,772,free,2024-06-28,,0.0
1,773,enterprise,2024-02-07,,199.0
1,774,free,2025-05-22,,0.0
1,775,pro,2024-10-23,,29.0
1,776,free,2024-11-01,,0.0
1,777,free,2024-12-09,,0.0
1,778,free,2025-07-10,,0.0
1,779,free,2025-05-31,,0.0
1,780,free,2024-04-25,,0.0
1,781,free,2025-04-14,,0.0
1,782,free,2024-07-09,,0.0
1,783,free,2024-10-29,,0.0
1,784,free,2024-06-28,,0.0
1,785,pro,2025-02-19,,29.0
1,786,free,2024-12-01,,0.0
1,787,free,2024-04-07,,0.0
1,788,free,2025-05-03,,0.0
1,789,free,2024-01-07,,0.0
1,790,pro,2025-04-02,,29.0
1,791,free,2024-11-05,,0.0
1,792,free,2024-01-12,,0.0
1,793,free,2025-12-10,,0.0
1,794,free,2024-05-01,,0.0
1,795,free,2025-02-19,,0.0
1,796,free,2024-11-14,,0.0
1,797,free,2024-10-29,,0.0
1,798,enterprise,2024-08-12,,199.0
1,799,free,2024-06-05,,0.0
1,800,free,2025-01-17,,0.0
1,801,pro,2025-04-27,,29.0
1,802,pro,2024-08-11,2025-02-14,29.0
1,803,pro,2025-09-02,,29.0
1,804,free,2025-06-22,,0.0
1,805,free,2025-01-05,,0.0
1,806,free,2024-04-24,,0.0
1,807,free,2025-06-01,,0.0
1,808,free,2024-06-02,,0.0
1,809,free,2025-03-28,,0.0
1,810,free,2025-08-20,,0.0
1,811,pro,2025-04-01,,29.0
1,812,free,2024-05-15,,0.0
1,813,free,2025-07-31,,0.0
1,814,pro,2025-11-19,,29.0
1,815,free,2024-01-23,,0.0
1,816,free,2024-08-11,,0.0
1,817,free,2025-03-09,,0.0
1,818,enterprise,2025-07-08,,199.0
1,819,free,2025-04-28,,0.0
1,820,pro,2024-07-03,,29.0
1,821,enterprise,2025-10-23,,199.0
1,822,free,2025-01-26,,0.0
1,823,free,2025-01-19,,0.0
1,824,free,2025-07-06,,0.0
1,825,free,2024-05-01,,0.0
1,826,free,2025-02-06,,0.0
1,827,pro,2024-08-16,,29.0
1,828,free,2024-11-01,,0.0
1,829,free,2025-07-11,,0.0
1,830,free,2024-08-23,,0.0
1,831,free,2024-06-07,,0.0
1,832,free,2024-04-25,,0.0
1,833,free,2025-03-05,,0.0
1,834,free,2024-09-03,,0.0
1,835,free,2025-08-31,,0.0
1,836,pro,2025-11-19,,29.0
1,837,pro,2024-09-07,,29.0
1,838,free,2025-03-25,,0.0
1,839,free,2024-02-27,,0.0
1,840,pro,2024-08-27,,29.0
1,841,free,2025-08-12,,0.0
1,842,pro,2025-11-19,,29.0
1,843,pro,2024-11-05,,29.0
1,844,free,2025-06-17,,0.0
1,845,free,2024-10-08,,0.0
1,846,free,2024-06-28,,0.0
1,847,free,2025-07-23,,0.0
1,848,free,2025-10-20,,0.0
1,849,free,2024-11-22,,0.0
1,850,free,2024-06-01,,0.0
1,851,free,2025-07-04,,0.0
1,852,pro,2024-11-03,,29.0
1,853,pro,2025-04-19,,29.0
1,854,enterprise,2025-02-26,,199.0
1,855,free,2025-06-26,,0.0
1,856,free,2024-09-18,,0.0
1,857,pro,2024-03-21,,29.0
1,858,free,2024-04-04,,0.0
1,859,free,2024-02-22,,0.0
1,860,free,2025-09-11,,0.0
1,861,pro,2024-07-11,2025-04-12,29.0
1,862,free,2025-11-18,,0.0
1,863,pro,2024-08-01,,29.0
1,864,enterprise,2024-11-06,,199.0
1,865,pro,2024-08-04,2025-11-12,29.0
1,866,pro,2024-04-30,,29.0
1,867,free,2024-09-05,,0.0
1,868,free,2024-07-28,,0.0
1,869,free,2025-07-19,,0.0
1,870,free,2025-01-24,,0.0
1,871,free,2025-01-02,,0.0
1,872,pro,2025-06-09,,29.0
1,873,pro,2024-04-10,2024-06-06,29.0
1,874,pro,2025-04-25,2025-09-12,29.0
1,875,free,2024-07-27,,0.0
1,876,free,2024-02-16,,0.0
1,877,free,2024-05-29,,0.0
1,878,free,2025-08-21,,0.0
1,879,free,2024-10-29,,0.0
1,880,free,2024-08-23,,0.0
1,881,free,2025-05-26,,0.0
1,882,free,2024-12-11,,0.0
1,883,pro,2025-10-19,,29.0
1,884,pro,2024-06-21,,29.0
1,885,free,2024-06-22,,0.0
1,886,free,2025-05-15,,0.0
1,887,enterprise,2025-10-19,,199.0
1,888,pro,2024-02-04,,29.0
1,889,free,2025-11-15,,0.0
1,890,free,2025-02-26,,0.0
1,891,free,2024-08-24,,0.0
1,892,free,2024-01-10,,0.0
1,893,free,2025-01-17,,0.0
1,894,pro,2025-11-13,,29.0
1,895,free,2025-11-06,,0.0
1,896,free,2025-06-28,,0.0
1,897,free,2024-01-18,,0.0
1,898,enterprise,2025-07-02,,199.0
1,899,pro,2025-05-29,,29.0
1,900,pro,2025-03-16,,29.0
1,901,pro,2024-04-19,,29.0
1,902,free,2024-06-01,,0.0
1,903,free,2025-06-23,,0.0
1,904,pro,2024-09-30,,29.0
1,905,enterprise,2025-01-17,,199.0
1,906,free,2025-08-01,,0.0
1,907,free,2024-08-19,,0.0
1,908,enterprise,2025-10-31,,199.0
1,909,free,2024-02-02,,0.0
1,910,free,2025-01-21,,0.0
1,911,free,2025-10-14,,0.0
1,912,free,2024-03-25,,0.0
1,913,pro,2025-10-22,,29.0
1,914,pro,2024-04-07,2025-06-12,29.0
1,915,free,2024-08-23,,0.0
1,916,free,2025-08-03,,0.0
1,917,free,2024-03-17,,0.0
1,918,free,2025-07-10,,0.0
1,919,pro,2024-07-02,,29.0
1,920,enterprise,2024-01-17,,199.0
1,921,pro,2024-05-27,,29.0
1,922,pro,2025-02-11,,29.0
1,923,free,2024-06-15,,0.0
1,924,free,2025-02-02,,0.0
1,925,free,2024-12-05,,0.0
1,926,pro,2024-05-23,2024-09-23,29.0
1,927,free,2024-03-21,,0.0
1,928,free,2024-02-24,,0.0
1,929,free,2024-03-18,,0.0
1,930,free,2025-09-01,,0.0
1,931,free,2024-01-31,,0.0
1,932,free,2025-05-17,,0.0
1,933,free,2025-01-19,,0.0
1,934,free,2025-08-22,,0.0
1,935,free,2025-09-25,,0.0
1,936,free,2025-12-31,,0.0
1,937,free,2024-06-06,,0.0
1,938,pro,2024-06-06,2025-05-20,29.0
1,939,free,2025-01-04,,0.0
1,940,free,2024-11-11,,0.0
1,941,free,2024-04-14,,0.0
1,942,free,2025-03-17,,0.0
1,943,free,2025-06-08,,0.0
1,944,free,2024-04-01,,0.0
1,945,free,2025-09-03,,0.0
1,946,free,2025-01-29,,0.0
1,947,pro,2025-02-01,2025-07-23,29.0
1,948,pro,2025-07-26,,29.0
1,949,free,2025-08-08,,0.0
1,950,free,2025-01-24,,0.0
1,951,free,2024-11-04,,0.0
1,952,free,2024-03-05,,0.0
1,953,free,2025-03-07,,0.0
1,954,free,2025-01-04,,0.0
1,955,free,2025-10-02,,0.0
1,956,free,2024-07-19,,0.0
1,957,free,2024-11-07,,0.0
1,958,pro,2024-12-06,,29.0
1,959,free,2024-12-03,,0.0
1,960,enterprise,2025-10-28,,199.0
1,961,free,2024-11-03,,0.0
1,962,free,2024-07-24,,0.0
1,963,enterprise,2025-02-11,,199.0
1,964,free,2025-12-12,,0.0
1,965,free,2024-09-05,,0.0
1,966,free,2025-02-06,,0.0
1,967,free,2024-07-23,,0.0
1,968,free,2024-07-03,,0.0
1,969,enterprise,2024-01-28,,199.0
1,970,free,2025-12-26,,0.0
1,971,free,2025-12-10,,0.0
1,972,free,2025-11-20,,0.0
1,973,free,2024-11-06,,0.0
1,974,pro,2024-06-06,2025-10-11,29.0
1,975,free,2024-03-16,,0.0
1,976,free,2025-05-05,,0.0
1,977,pro,2025-06-02,,29.0
1,978,free,2025-03-04,,0.0
1,979,pro,2025-12-19,,29.0
1,980,free,2025-08-31,,0.0
1,981,pro,2024-04-21,,29.0
1,982,free,2025-11-11,,0.0
1,983,free,2025-09-19,,0.0
1,984,free,2025-11-24,,0.0
1,985,free,2025-03-16,,0.0
1,986,free,2024-09-21,,0.0
1,987,free,2025-06-15,,0.0
1,988,free,2025-08-12,,0.0
1,989,free,2025-02-04,,0.0
1,990,free,2025-08-25,,0.0
1,991,enterprise,2024-12-19,,199.0
1,992,free,2024-04-17,,0.0
1,993,pro,2024-04-28,2025-02-18,29.0
1,994,free,2024-05-25,,0.0
1,995,pro,2025-04-11,,29.0
1,996,free,2025-05-09,,0.0
1,997,pro,2025-03-24,,29.0
1,998,free,2024-11-22,,0.0
1,999,free,2025-12-28,,0.0
1,1000,free,2025-10-25,,0.0
1,1001,free,2024-09-06,,0.0
1,1002,free,2024-06-12,,0.0
1,1003,free,2025-04-18,,0.0
1,1004,free,2025-10-06,,0.0
1,1005,free,2025-11-04,,0.0
1,1006,pro,2025-09-20,,29.0
1,1007,free,2025-08-29,,0.0
1,1008,free,2025-12-22,,0.0
1,1009,pro,2025-12-21,,29.0
1,1010,free,2025-08-14,,0.0
1,1011,free,2024-07-10,,0.0
1,1012,free,2025-04-13,,0.0
1,1013,free,2025-05-16,,0.0
1,1014,free,2024-11-16,,0.0
1,1015,free,2025-02-05,,0.0
1,1016,pro,2024-12-26,,29.0
1,1017,pro,2024-06-25,,29.0
1,1018,pro,2024-10-31,,29.0
1,1019,free,2024-03-27,,0.0
1,1020,free,2024-04-30,,0.0
1,1021,free,2024-07-06,,0.0
1,1022,free,2025-06-07,,0.0
1,1023,free,2024-05-21,,0.0
1,1024,free,2024-07-09,,0.0
1,1025,pro,2025-12-11,,29.0
1,1026,free,2025-07-22,,0.0
1,1027,free,2024-05-23,,0.0
1,1028,free,2025-09-26,,0.0
1,1029,free,2024-01-10,,0.0
1,1030,enterprise,2025-01-28,,199.0
1,1031,free,2025-10-30,,0.0
1,1032,free,2025-05-18,,0.0
1,1033,free,2025-05-15,,0.0
1,1034,pro,2024-02-01,,29.0
1,1035,free,2024-10-26,,0.0
1,1036,free,2025-07-04,,0.0
1,1037,pro,2025-08-02,,29.0
1,1038,free,2025-07-16,,0.0
1,1039,free,2024-04-26,,0.0
1,1040,free,2025-01-10,,0.0
1,1041,free,2025-03-27,,0.0
1,1042,pro,2024-04-14,,29.0
1,1043,free,2024-09-10,,0.0
1,1044,free,2025-04-05,,0.0
1,1045,pro,2025-03-25,,29.0
1,1046,free,2024-08-30,,0.0
1,1047,free,2025-08-25,,0.0
1,1048,free,2025-09-16,,0.0
1,1049,free,2025-09-22,,0.0
1,1050,pro,2024-07-30,,29.0
1,1051,free,2024-12-25,,0.0
1,1052,free,2025-07-05,,0.0
1,1053,free,2024-10-26,,0.0
1,1054,enterprise,2025-06-10,,199.0
1,1055,free,2024-04-07,,0.0
1,1056,enterprise,2024-03-01,,199.0
1,1057,pro,2024-05-09,,29.0
1,1058,free,2024-09-12,,0.0
1,1059,pro,2024-09-10,,29.0
1,1060,free,2025-02-06,,0.0
1,1061,free,2025-10-09,,0.0
1,1062,free,2025-01-19,,0.0
1,1063,free,2024-04-05,,0.0
1,1064,free,2024-10-11,,0.0
1,1065,enterprise,2025-04-10,2025-09-09,199.0
1,1066,free,2025-08-18,,0.0
1,1067,pro,2024-04-05,,29.0
1,1068,free,2025-10-12,,0.0
1,1069,pro,2024-03-05,,29.0
1,1070,enterprise,2024-08-11,,199.0
1,1071,free,2025-05-21,,0.0
1,1072,free,2024-12-11,,0.0
1,1073,pro,2025-08-02,,29.0
1,1074,pro,2025-11-29,,29.0
1,1075,free,2024-04-11,,0.0
1,1076,free,2024-01-17,,0.0
1,1077,free,2025-03-27,,0.0
1,1078,enterprise,2024-07-26,2025-07-04,199.0
1,1079,free,2025-10-27,,0.0
1,1080,free,2024-04-05,,0.0
1,1081,free,2024-03-25,,0.0
1,1082,free,2024-06-18,,0.0
1,1083,pro,2024-11-08,2025-10-30,29.0
1,1084,free,2025-03-15,,0.0
1,1085,free,2024-04-07,,0.0
1,1086,free,2024-03-20,,0.0
1,1087,free,2025-06-15,,0.0
1,1088,free,2024-01-09,,0.0
1,1089,free,2025-03-08,,0.0
1,1090,free,2024-03-13,,0.0
1,1091,free,2024-04-14,,0.0
1,1092,free,2024-11-02,,0.0
1,1093,enterprise,2025-10-18,,199.0
1,1094,free,2024-03-11,,0.0
1,1095,free,2025-09-16,,0.0
1,1096,pro,2024-12-25,,29.0
1,1097,pro,2024-06-04,,29.0
1,1098,free,2025-12-04,,0.0
1,1099,pro,2024-03-29,,29.0
1,1100,free,2024-05-06,,0.0
1,1101,enterprise,2024-12-25,,199.0
1,1102,free,2024-05-23,,0.0
1,1103,free,2024-03-27,,0.0
1,1104,pro,2025-09-06,,29.0
1,1105,free,2025-12-08,,0.0
1,1106,free,2024-11-04,,0.0
1,1107,free,2025-06-05,,0.0
1,1108,free,2024-10-29,,0.0
1,1109,free,2025-05-21,,0.0
1,1110,free,2025-05-26,,0.0
1,1111,pro,2025-06-24,,29.0
1,1112,pro,2025-01-04,,29.0
1,1113,pro,2025-01-31,,29.0
1,1114,free,2025-03-06,,0.0
1,1115,pro,2024-06-25,,29.0
1,1116,free,2024-01-18,,0.0
1,1117,free,2024-09-25,,0.0
1,1118,free,2025-02-11,,0.0
1,1119,free,2025-12-30,,0.0
1,1120,pro,2025-03-09,,29.0
1,1121,free,2025-10-17,,0.0
1,1122,free,2024-06-05,,0.0
1,1123,free,2024-03-21,,0.0
1,1124,free,2024-06-08,,0.0
1,1125,free,2025-08-23,,0.0
1,1126,free,2025-11-28,,0.0
1,1127,free,2025-12-16,,0.0
1,1128,free,2024-02-29,,0.0
1,1129,free,2024-04-28,,0.0
1,1130,free,2024-02-26,,0.0
1,1131,pro,2025-11-04,,29.0
1,1132,pro,2024-01-13,,29.0
1,1133,free,2024-01-12,,0.0
1,1134,free,2025-06-19,,0.0
1,1135,free,2024-09-22,,0.0
1,1136,pro,2024-10-02,,29.0
1,1137,free,2024-01-31,,0.0
1,1138,free,2024-10-05,,0.0
1,1139,enterprise,2025-12-30,,199.0
1,1140,free,2024-03-19,,0.0
1,1141,free,2025-01-03,,0.0
1,1142,free,2024-06-19,,0.0
1,1143,pro,2024-04-15,,29.0
1,1144,free,2024-04-28,,0.0
1,1145,free,2024-01-03,,0.0
1,1146,free,2024-09-07,,0.0
1,1147,pro,2025-01-27,,29.0
1,1148,free,2024-02-06,,0.0
1,1149,free,2025-11-02,,0.0
1,1150,free,2024-09-11,,0.0
1,1151,free,2024-11-23,,0.0
1,1152,free,2025-08-08,,0.0
1,1153,pro,2025-11-20,,29.0
1,1154,pro,2024-08-16,2024-09-20,29.0
1,1155,free,2025-02-14,,0.0
1,1156,pro,2024-10-16,,29.0
1,1157,free,2024-12-01,,0.0
1,1158,free,2024-01-09,,0.0
1,1159,pro,2025-07-31,,29.0
1,1160,free,2025-09-29,,0.0
1,1161,enterprise,2025-08-28,,199.0
1,1162,pro,2025-07-13,,29.0
1,1163,free,2024-06-03,,0.0
1,1164,free,2024-01-25,,0.0
1,1165,pro,2025-10-13,,29.0
1,1166,free,2024-12-09,,0.0
1,1167,pro,2025-01-20,2025-03-11,29.0
1,1168,free,2024-11-10,,0.0
1,1169,free,2024-08-31,,0.0
1,1170,pro,2024-05-25,,29.0
1,1171,pro,2024-02-14,,29.0
1,1172,pro,2025-02-26,2025-09-15,29.0
1,1173,enterprise,2025-04-14,,199.0
1,1174,free,2025-08-17,,0.0
1,1175,pro,2025-10-14,,29.0
1,1176,free,2025-08-29,,0.0
1,1177,enterprise,2025-11-09,,199.0
1,1178,free,2024-10-25,,0.0
1,1179,pro,2025-02-06,,29.0
1,1180,free,2024-11-30,,0.0
1,1181,free,2024-08-27,,0.0
1,1182,pro,2024-05-19,,29.0
1,1183,free,2024-04-21,,0.0
1,1184,free,2025-04-05,,0.0
1,1185,free,2024-05-03,,0.0
1,1186,free,2025-04-07,,0.0
1,1187,free,2024-05-02,,0.0
1,1188,pro,2024-11-07,,29.0
1,1189,free,2025-09-09,,0.0
1,1190,free,2024-05-31,,0.0
1,1191,free,2024-12-30,,0.0
1,1192,free,2025-11-24,,0.0
1,1193,enterprise,2024-02-01,,199.0
1,1194,pro,2025-07-23,,29.0
1,1195,free,2024-04-06,,0.0
1,1196,free,2024-05-04,,0.0
1,1197,free,2024-05-13,,0.0
1,1198,free,2025-01-16,,0.0
1,1199,free,2024-03-27,,0.0
1,1200,free,2024-03-17,,0.0
1,1201,pro,2024-07-21,,29.0
1,1202,free,2024-05-11,,0.0
1,1203,free,2024-05-05,,0.0
1,1204,free,2024-02-21,,0.0
1,1205,pro,2025-03-19,,29.0
1,1206,free,2025-05-23,,0.0
1,1207,free,2025-03-12,,0.0
1,1208,free,2024-07-10,,0.0
1,1209,free,2024-06-01,,0.0
1,1210,free,2025-09-23,,0.0
1,1211,free,2025-05-25,,0.0
1,1212,free,2025-05-05,,0.0
1,1213,free,2025-01-27,,0.0
1,1214,pro,2025-10-20,,29.0
1,1215,free,2024-09-12,,0.0
1,1216,enterprise,2024-01-20,2025-03-08,199.0
1,1217,free,2025-01-02,,0.0
1,1218,pro,2024-12-18,,29.0
1,1219,free,2024-11-25,,0.0
1,1220,free,2024-01-27,,0.0
1,1221,pro,2024-01-31,,29.0
1,1222,pro,2024-02-29,,29.0
1,1223,free,2025-06-26,,0.0
1,1224,enterprise,2024-08-26,,199.0
1,1225,free,2024-09-10,,0.0
1,1226,pro,2025-06-30,,29.0
1,1227,pro,2024-02-27,2025-03-31,29.0
1,1228,pro,2025-08-12,,29.0
1,1229,pro,2024-12-29,,29.0
1,1230,free,2024-06-29,,0.0
1,1231,free,2025-12-15,,0.0
1,1232,pro,2024-01-29,,29.0
1,1233,free,2025-08-04,,0.0
1,1234,pro,2024-07-11,,29.0
1,1235,free,2025-07-09,,0.0
1,1236,free,2024-02-08,,0.0
1,1237,free,2025-09-08,,0.0
1,1238,free,2025-05-04,,0.0
1,1239,pro,2024-07-25,,29.0
1,1240,pro,2024-06-30,2025-10-08,29.0
1,1241,free,2024-03-01,,0.0
1,1242,pro,2025-12-22,,29.0
1,1243,pro,2025-06-22,,29.0
1,1244,pro,2025-01-17,,29.0
1,1245,free,2025-02-09,,0.0
1,1246,free,2024-11-05,,0.0
1,1247,pro,2025-03-23,2025-10-23,29.0
1,1248,free,2025-10-26,,0.0
1,1249,free,2025-07-29,,0.0
1,1250,free,2024-12-31,,0.0
1,1251,free,2024-06-28,,0.0
1,1252,free,2025-12-06,,0.0
1,1253,pro,2024-01-02,,29.0
1,1254,pro,2025-02-04,,29.0
1,1255,free,2024-02-03,,0.0
1,1256,free,2025-09-18,,0.0
1,1257,pro,2024-04-16,,29.0
1,1258,pro,2024-12-05,,29.0
1,1259,enterprise,2024-12-21,,199.0
1,1260,pro,2025-10-13,,29.0
1,1261,free,2025-12-26,,0.0
1,1262,free,2024-12-09,,0.0
1,1263,free,2024-08-02,,0.0
1,1264,free,2024-12-24,,0.0
1,1265,free,2024-01-02,,0.0
1,1266,enterprise,2025-03-05,,199.0
1,1267,pro,2025-05-19,,29.0
1,1268,free,2025-07-13,,0.0
1,1269,free,2025-08-14,,0.0
1,1270,free,2024-08-18,,0.0
1,1271,free,2024-02-04,,0.0
1,1272,enterprise,2024-09-24,,199.0
1,1273,free,2024-12-16,,0.0
1,1274,pro,2024-06-13,,29.0
1,1275,free,2024-04-05,,0.0
1,1276,pro,2025-05-09,,29.0
1,1277,free,2025-10-31,,0.0
1,1278,free,2024-06-09,,0.0
1,1279,enterprise,2024-07-29,,199.0
1,1280,free,2025-12-14,,0.0
1,1281,free,2025-07-07,,0.0
1,1282,free,2024-10-31,,0.0
1,1283,free,2025-02-06,,0.0
1,1284,free,2024-06-06,,0.0
1,1285,free,2025-03-13,,0.0
1,1286,free,2025-10-02,,0.0
1,1287,free,2024-04-09,,0.0
1,1288,free,2025-10-15,,0.0
1,1289,pro,2025-04-29,,29.0
1,1290,free,2025-02-11,,0.0
1,1291,free,2024-09-28,,0.0
1,1292,free,2025-01-31,,0.0
1,1293,free,2025-01-13,,0.0
1,1294,free,2024-09-26,,0.0
1,1295,pro,2024-08-19,,29.0
1,1296,free,2024-03-04,,0.0
1,1297,free,2025-11-14,,0.0
1,1298,pro,2024-12-18,,29.0
1,1299,free,2025-08-26,,0.0
1,1300,pro,2025-01-31,,29.0
1,1301,free,2025-07-02,,0.0
1,1302,pro,2025-08-09,,29.0
1,1303,free,2024-11-02,,0.0
1,1304,free,2024-02-05,,0.0
1,1305,free,2025-08-08,,0.0
1,1306,free,2024-05-30,,0.0
1,1307,pro,2024-06-26,,29.0
1,1308,pro,2024-08-04,,29.0
1,1309,free,2024-02-13,,0.0
1,1310,free,2025-03-21,,0.0
1,1311,pro,2024-05-31,2025-03-24,29.0
1,1312,pro,2024-11-23,,29.0
1,1313,free,2024-03-30,,0.0
1,1314,free,2025-07-19,,0.0
1,1315,free,2025-06-16,,0.0
1,1316,free,2025-12-18,,0.0
1,1317,free,2025-03-05,,0.0
1,1318,free,2024-05-31,,0.0
1,1319,pro,2024-04-12,2025-06-14,29.0
1,1320,pro,2024-04-13,,29.0
1,1321,pro,2024-12-18,,29.0
1,1322,free,2025-01-27,,0.0
1,1323,free,2025-09-15,,0.0
1,1324,free,2024-10-09,,0.0
1,1325,free,2025-09-15,,0.0
1,1326,free,2024-02-09,,0.0
1,1327,free,2025-12-08,,0.0
1,1328,pro,2025-05-01,,29.0
1,1329,free,2024-01-21,,0.0
1,1330,free,2024-11-14,,0.0
1,1331,free,2025-12-13,,0.0
1,1332,free,2024-05-17,,0.0
1,1333,pro,2025-03-29,,29.0
1,1334,pro,2024-10-02,,29.0
1,1335,free,2025-10-23,,0.0
1,1336,pro,2024-08-04,,29.0
1,1337,pro,2025-05-11,,29.0
1,1338,free,2024-02-27,,0.0
1,1339,free,2024-03-08,,0.0
1,1340,free,2025-02-17,,0.0
1,1341,free,2025-08-05,,0.0
1,1342,pro,2024-07-24,,29.0
1,1343,free,2024-02-03,,0.0
1,1344,free,2025-12-22,,0.0
1,1345,free,2025-04-20,,0.0
1,1346,free,2024-05-06,,0.0
1,1347,free,2025-01-16,,0.0
1,1348,enterprise,2024-06-30,,199.0
1,1349,free,2025-08-23,,0.0
1,1350,pro,2024-06-16,2025-06-26,29.0
1,1351,free,2025-12-06,,0.0
1,1352,free,2025-01-30,,0.0
1,1353,pro,2024-08-07,,29.0
1,1354,free,2024-08-18,,0.0
1,1355,free,2025-10-29,,0.0
1,1356,free,2025-11-29,,0.0
1,1357,free,2025-10-24,,0.0
1,1358,free,2024-08-17,,0.0
1,1359,enterprise,2025-12-30,,199.0
1,1360,free,2024-10-08,,0.0
1,1361,free,2024-12-23,,0.0
1,1362,free,2025-04-22,,0.0
1,1363,free,2025-09-30,,0.0
1,1364,free,2024-01-08,,0.0
1,1365,free,2025-01-18,,0.0
1,1366,free,2025-09-15,,0.0
1,1367,free,2024-04-20,,0.0
1,1368,free,2024-10-10,,0.0
1,1369,free,2024-09-24,,0.0
1,1370,free,2024-11-01,,0.0
1,1371,pro,2024-09-03,,29.0
1,1372,free,2025-02-17,,0.0
1,1373,pro,2024-05-23,,29.0
1,1374,enterprise,2025-05-24,,199.0
1,1375,free,2025-03-04,,0.0
1,1376,free,2024-02-06,,0.0
1,1377,free,2024-07-13,,0.0
1,1378,free,2024-08-15,,0.0
1,1379,pro,2025-05-02,,29.0
1,1380,free,2025-01-02,,0.0
1,1381,pro,2025-11-04,,29.0
1,1382,free,2024-10-27,,0.0
1,1383,pro,2024-09-21,,29.0
1,1384,pro,2024-07-06,,29.0
1,1385,free,2025-11-01,,0.0
1,1386,pro,2024-08-16,2025-09-29,29.0
1,1387,pro,2025-03-06,,29.0
1,1388,free,2025-01-15,,0.0
1,1389,pro,2025-04-19,,29.0
1,1390,pro,2024-02-24,2025-02-02,29.0
1,1391,pro,2025-08-17,,29.0
1,1392,pro,2025-04-28,,29.0
1,1393,pro,2024-05-02,,29.0
1,1394,free,2025-06-26,,0.0
1,1395,free,2024-06-03,,0.0
1,1396,free,2024-12-16,,0.0
1,1397,free,2025-04-13,,0.0
1,1398,pro,2024-07-03,,29.0
1,1399,free,2024-12-06,,0.0
1,1400,free,2024-11-16,,0.0
1,1401,free,2025-04-07,,0.0
1,1402,pro,2025-08-13,,29.0
1,1403,free,2024-03-31,,0.0
1,1404,free,2025-10-10,,0.0
1,1405,free,2025-05-03,,0.0
1,1406,free,2025-06-30,,0.0
1,1407,pro,2024-01-15,,29.0
1,1408,free,2024-07-14,,0.0
1,1409,pro,2025-10-03,,29.0
1,1410,pro,2025-12-11,,29.0
1,1411,free,2024-05-12,,0.0
1,1412,free,2025-08-25,,0.0
1,1413,free,2024-02-16,,0.0
1,1414,pro,2025-04-11,,29.0
1,1415,free,2025-06-20,,0.0
1,1416,free,2024-05-17,,0.0
1,1417,pro,2025-01-02,,29.0
1,1418,free,2025-02-17,,0.0
1,1419,free,2024-05-14,,0.0
1,1420,free,2025-08-26,,0.0
1,1421,pro,2025-01-10,,29.0
1,1422,pro,2025-01-19,,29.0
1,1423,free,2025-07-01,,0.0
1,1424,free,2024-02-19,,0.0
1,1425,free,2024-01-21,,0.0
1,1426,free,2025-03-02,,0.0
1,1427,free,2025-07-14,,0.0
1,1428,free,2024-06-05,,0.0
1,1429,free,2025-10-07,,0.0
1,1430,free,2025-11-08,,0.0
1,1431,free,2024-10-03,,0.0
1,1432,free,2024-05-20,,0.0
1,1433,pro,2025-06-07,,29.0
1,1434,free,2024-10-16,,0.0
1,1435,free,2025-05-24,,0.0
1,1436,pro,2024-09-26,,29.0
1,1437,pro,2025-01-01,,29.0
1,1438,free,2024-06-13,,0.0
1,1439,free,2024-07-31,,0.0
1,1440,free,2024-12-04,,0.0
1,1441,free,2025-11-18,,0.0
1,1442,free,2025-08-10,,0.0
1,1443,pro,2024-04-02,,29.0
1,1444,pro,2024-04-13,,29.0
1,1445,free,2024-08-24,,0.0
1,1446,free,2024-09-27,,0.0
1,1447,pro,2024-06-27,2025-05-25,29.0
1,1448,pro,2025-01-03,,29.0
1,1449,pro,2025-03-12,2025-06-29,29.0
1,1450,free,2024-02-16,,0.0
1,1451,free,2025-11-10,,0.0
1,1452,pro,2025-01-01,,29.0
1,1453,pro,2024-10-01,,29.0
1,1454,pro,2025-01-16,,29.0
1,1455,free,2024-04-26,,0.0
1,1456,pro,2024-10-05,,29.0
1,1457,pro,2025-05-04,,29.0
1,1458,free,2024-06-19,,0.0
1,1459,enterprise,2024-03-01,,199.0
1,1460,free,2024-04-16,,0.0
1,1461,pro,2025-05-09,,29.0
1,1462,free,2025-03-24,,0.0
1,1463,free,2025-01-02,,0.0
1,1464,free,2024-05-13,,0.0
1,1465,pro,2024-04-25,,29.0
1,1466,free,2024-02-17,,0.0
1,1467,free,2024-11-17,,0.0
1,1468,pro,2025-06-21,,29.0
1,1469,free,2025-08-01,,0.0
1,1470,free,2024-12-12,,0.0
1,1471,free,2025-12-18,,0.0
1,1472,pro,2025-11-08,,29.0
1,1473,free,2024-12-20,,0.0
1,1474,free,2025-01-29,,0.0
1,1475,free,2025-09-19,,0.0
